"startTime";"endTime";"value"
"2025-01-14T22:00:00.000Z";"2025-01-14T22:15:00.000Z";0
"2025-01-14T22:15:00.000Z";"2025-01-14T22:30:00.000Z";0
"2025-01-14T22:30:00.000Z";"2025-01-14T22:45:00.000Z";0
"2025-01-14T22:45:00.000Z";"2025-01-14T23:00:00.000Z";0
"2025-01-14T23:00:00.000Z";"2025-01-14T23:15:00.000Z";0
"2025-01-14T23:15:00.000Z";"2025-01-14T23:30:00.000Z";0
"2025-01-14T23:30:00.000Z";"2025-01-14T23:45:00.000Z";0
"2025-01-14T23:45:00.000Z";"2025-01-15T00:00:00.000Z";0
"2025-01-15T00:00:00.000Z";"2025-01-15T00:15:00.000Z";0
"2025-01-15T00:15:00.000Z";"2025-01-15T00:30:00.000Z";0
"2025-01-15T00:30:00.000Z";"2025-01-15T00:45:00.000Z";0
"2025-01-15T00:45:00.000Z";"2025-01-15T01:00:00.000Z";0
"2025-01-15T01:00:00.000Z";"2025-01-15T01:15:00.000Z";0
"2025-01-15T01:15:00.000Z";"2025-01-15T01:30:00.000Z";0
"2025-01-15T01:30:00.000Z";"2025-01-15T01:45:00.000Z";0
"2025-01-15T01:45:00.000Z";"2025-01-15T02:00:00.000Z";0
"2025-01-15T02:00:00.000Z";"2025-01-15T02:15:00.000Z";0
"2025-01-15T02:15:00.000Z";"2025-01-15T02:30:00.000Z";0
"2025-01-15T02:30:00.000Z";"2025-01-15T02:45:00.000Z";0
"2025-01-15T02:45:00.000Z";"2025-01-15T03:00:00.000Z";0
"2025-01-15T03:00:00.000Z";"2025-01-15T03:15:00.000Z";0
"2025-01-15T03:15:00.000Z";"2025-01-15T03:30:00.000Z";0
"2025-01-15T03:30:00.000Z";"2025-01-15T03:45:00.000Z";0
"2025-01-15T03:45:00.000Z";"2025-01-15T04:00:00.000Z";0
"2025-01-15T04:00:00.000Z";"2025-01-15T04:15:00.000Z";0
"2025-01-15T04:15:00.000Z";"2025-01-15T04:30:00.000Z";0
"2025-01-15T04:30:00.000Z";"2025-01-15T04:45:00.000Z";0
"2025-01-15T04:45:00.000Z";"2025-01-15T05:00:00.000Z";0
"2025-01-15T05:00:00.000Z";"2025-01-15T05:15:00.000Z";0
"2025-01-15T05:15:00.000Z";"2025-01-15T05:30:00.000Z";0
"2025-01-15T05:30:00.000Z";"2025-01-15T05:45:00.000Z";0
"2025-01-15T05:45:00.000Z";"2025-01-15T06:00:00.000Z";0
"2025-01-15T06:00:00.000Z";"2025-01-15T06:15:00.000Z";0
"2025-01-15T06:15:00.000Z";"2025-01-15T06:30:00.000Z";0
"2025-01-15T06:30:00.000Z";"2025-01-15T06:45:00.000Z";0
"2025-01-15T06:45:00.000Z";"2025-01-15T07:00:00.000Z";0
"2025-01-15T07:00:00.000Z";"2025-01-15T07:15:00.000Z";0
"2025-01-15T07:15:00.000Z";"2025-01-15T07:30:00.000Z";0
"2025-01-15T07:30:00.000Z";"2025-01-15T07:45:00.000Z";0
"2025-01-15T07:45:00.000Z";"2025-01-15T08:00:00.000Z";0
"2025-01-15T08:00:00.000Z";"2025-01-15T08:15:00.000Z";0
"2025-01-15T08:15:00.000Z";"2025-01-15T08:30:00.000Z";22.1
"2025-01-15T08:30:00.000Z";"2025-01-15T08:45:00.000Z";31.1
"2025-01-15T08:45:00.000Z";"2025-01-15T09:00:00.000Z";40
"2025-01-15T09:00:00.000Z";"2025-01-15T09:15:00.000Z";49
"2025-01-15T09:15:00.000Z";"2025-01-15T09:30:00.000Z";62.9
"2025-01-15T09:30:00.000Z";"2025-01-15T09:45:00.000Z";68.8
"2025-01-15T09:45:00.000Z";"2025-01-15T10:00:00.000Z";74.7
"2025-01-15T10:00:00.000Z";"2025-01-15T10:15:00.000Z";80.6
"2025-01-15T10:15:00.000Z";"2025-01-15T10:30:00.000Z";80.7
"2025-01-15T10:30:00.000Z";"2025-01-15T10:45:00.000Z";85.1
"2025-01-15T10:45:00.000Z";"2025-01-15T11:00:00.000Z";85.1
"2025-01-15T11:00:00.000Z";"2025-01-15T11:15:00.000Z";80.7
"2025-01-15T11:15:00.000Z";"2025-01-15T11:30:00.000Z";75.1
"2025-01-15T11:30:00.000Z";"2025-01-15T11:45:00.000Z";68.6
"2025-01-15T11:45:00.000Z";"2025-01-15T12:00:00.000Z";62.1
"2025-01-15T12:00:00.000Z";"2025-01-15T12:15:00.000Z";55.7
"2025-01-15T12:15:00.000Z";"2025-01-15T12:30:00.000Z";43.2
"2025-01-15T12:30:00.000Z";"2025-01-15T12:45:00.000Z";35.1
"2025-01-15T12:45:00.000Z";"2025-01-15T13:00:00.000Z";26.9
"2025-01-15T13:00:00.000Z";"2025-01-15T13:15:00.000Z";18.7
"2025-01-15T13:15:00.000Z";"2025-01-15T13:30:00.000Z";0
"2025-01-15T13:30:00.000Z";"2025-01-15T13:45:00.000Z";0
"2025-01-15T13:45:00.000Z";"2025-01-15T14:00:00.000Z";0
"2025-01-15T14:00:00.000Z";"2025-01-15T14:15:00.000Z";0
"2025-01-15T14:15:00.000Z";"2025-01-15T14:30:00.000Z";0
"2025-01-15T14:30:00.000Z";"2025-01-15T14:45:00.000Z";0
"2025-01-15T14:45:00.000Z";"2025-01-15T15:00:00.000Z";0
"2025-01-15T15:00:00.000Z";"2025-01-15T15:15:00.000Z";0
"2025-01-15T15:15:00.000Z";"2025-01-15T15:30:00.000Z";0
"2025-01-15T15:30:00.000Z";"2025-01-15T15:45:00.000Z";0
"2025-01-15T15:45:00.000Z";"2025-01-15T16:00:00.000Z";0
"2025-01-15T16:00:00.000Z";"2025-01-15T16:15:00.000Z";0
"2025-01-15T16:15:00.000Z";"2025-01-15T16:30:00.000Z";0
"2025-01-15T16:30:00.000Z";"2025-01-15T16:45:00.000Z";0
"2025-01-15T16:45:00.000Z";"2025-01-15T17:00:00.000Z";0
"2025-01-15T17:00:00.000Z";"2025-01-15T17:15:00.000Z";0
"2025-01-15T17:15:00.000Z";"2025-01-15T17:30:00.000Z";0
"2025-01-15T17:30:00.000Z";"2025-01-15T17:45:00.000Z";0
"2025-01-15T17:45:00.000Z";"2025-01-15T18:00:00.000Z";0
"2025-01-15T18:00:00.000Z";"2025-01-15T18:15:00.000Z";0
"2025-01-15T18:15:00.000Z";"2025-01-15T18:30:00.000Z";0
"2025-01-15T18:30:00.000Z";"2025-01-15T18:45:00.000Z";0
"2025-01-15T18:45:00.000Z";"2025-01-15T19:00:00.000Z";0
"2025-01-15T19:00:00.000Z";"2025-01-15T19:15:00.000Z";0
"2025-01-15T19:15:00.000Z";"2025-01-15T19:30:00.000Z";0
"2025-01-15T19:30:00.000Z";"2025-01-15T19:45:00.000Z";0
"2025-01-15T19:45:00.000Z";"2025-01-15T20:00:00.000Z";0
"2025-01-15T20:00:00.000Z";"2025-01-15T20:15:00.000Z";0
"2025-01-15T20:15:00.000Z";"2025-01-15T20:30:00.000Z";0
"2025-01-15T20:30:00.000Z";"2025-01-15T20:45:00.000Z";0
"2025-01-15T20:45:00.000Z";"2025-01-15T21:00:00.000Z";0
"2025-01-15T21:00:00.000Z";"2025-01-15T21:15:00.000Z";0
"2025-01-15T21:15:00.000Z";"2025-01-15T21:30:00.000Z";0
"2025-01-15T21:30:00.000Z";"2025-01-15T21:45:00.000Z";0
"2025-01-15T21:45:00.000Z";"2025-01-15T22:00:00.000Z";0
"2025-01-15T22:00:00.000Z";"2025-01-15T22:15:00.000Z";0
"2025-01-15T22:15:00.000Z";"2025-01-15T22:30:00.000Z";0
"2025-01-15T22:30:00.000Z";"2025-01-15T22:45:00.000Z";0
"2025-01-15T22:45:00.000Z";"2025-01-15T23:00:00.000Z";0
"2025-01-15T23:00:00.000Z";"2025-01-15T23:15:00.000Z";0
"2025-01-15T23:15:00.000Z";"2025-01-15T23:30:00.000Z";0
"2025-01-15T23:30:00.000Z";"2025-01-15T23:45:00.000Z";0
"2025-01-15T23:45:00.000Z";"2025-01-16T00:00:00.000Z";0
"2025-01-16T00:00:00.000Z";"2025-01-16T00:15:00.000Z";0
"2025-01-16T00:15:00.000Z";"2025-01-16T00:30:00.000Z";0
"2025-01-16T00:30:00.000Z";"2025-01-16T00:45:00.000Z";0
"2025-01-16T00:45:00.000Z";"2025-01-16T01:00:00.000Z";0
"2025-01-16T01:00:00.000Z";"2025-01-16T01:15:00.000Z";0
"2025-01-16T01:15:00.000Z";"2025-01-16T01:30:00.000Z";0
"2025-01-16T01:30:00.000Z";"2025-01-16T01:45:00.000Z";0
"2025-01-16T01:45:00.000Z";"2025-01-16T02:00:00.000Z";0
"2025-01-16T02:00:00.000Z";"2025-01-16T02:15:00.000Z";0
"2025-01-16T02:15:00.000Z";"2025-01-16T02:30:00.000Z";0
"2025-01-16T02:30:00.000Z";"2025-01-16T02:45:00.000Z";0
"2025-01-16T02:45:00.000Z";"2025-01-16T03:00:00.000Z";0
"2025-01-16T03:00:00.000Z";"2025-01-16T03:15:00.000Z";0
"2025-01-16T03:15:00.000Z";"2025-01-16T03:30:00.000Z";0
"2025-01-16T03:30:00.000Z";"2025-01-16T03:45:00.000Z";0
"2025-01-16T03:45:00.000Z";"2025-01-16T04:00:00.000Z";0
"2025-01-16T04:00:00.000Z";"2025-01-16T04:15:00.000Z";0
"2025-01-16T04:15:00.000Z";"2025-01-16T04:30:00.000Z";0
"2025-01-16T04:30:00.000Z";"2025-01-16T04:45:00.000Z";0
"2025-01-16T04:45:00.000Z";"2025-01-16T05:00:00.000Z";0
"2025-01-16T05:00:00.000Z";"2025-01-16T05:15:00.000Z";0
"2025-01-16T05:15:00.000Z";"2025-01-16T05:30:00.000Z";0
"2025-01-16T05:30:00.000Z";"2025-01-16T05:45:00.000Z";0
"2025-01-16T05:45:00.000Z";"2025-01-16T06:00:00.000Z";0
"2025-01-16T06:00:00.000Z";"2025-01-16T06:15:00.000Z";0
"2025-01-16T06:15:00.000Z";"2025-01-16T06:30:00.000Z";0
"2025-01-16T06:30:00.000Z";"2025-01-16T06:45:00.000Z";0
"2025-01-16T06:45:00.000Z";"2025-01-16T07:00:00.000Z";0
"2025-01-16T07:00:00.000Z";"2025-01-16T07:15:00.000Z";0
"2025-01-16T07:15:00.000Z";"2025-01-16T07:30:00.000Z";0
"2025-01-16T07:30:00.000Z";"2025-01-16T07:45:00.000Z";0
"2025-01-16T07:45:00.000Z";"2025-01-16T08:00:00.000Z";0
"2025-01-16T08:00:00.000Z";"2025-01-16T08:15:00.000Z";0
"2025-01-16T08:15:00.000Z";"2025-01-16T08:30:00.000Z";21.1
"2025-01-16T08:30:00.000Z";"2025-01-16T08:45:00.000Z";29.9
"2025-01-16T08:45:00.000Z";"2025-01-16T09:00:00.000Z";38.8
"2025-01-16T09:00:00.000Z";"2025-01-16T09:15:00.000Z";47.6
"2025-01-16T09:15:00.000Z";"2025-01-16T09:30:00.000Z";61
"2025-01-16T09:30:00.000Z";"2025-01-16T09:45:00.000Z";67.4
"2025-01-16T09:45:00.000Z";"2025-01-16T10:00:00.000Z";73.9
"2025-01-16T10:00:00.000Z";"2025-01-16T10:15:00.000Z";80.3
"2025-01-16T10:15:00.000Z";"2025-01-16T10:30:00.000Z";83.6
"2025-01-16T10:30:00.000Z";"2025-01-16T10:45:00.000Z";88
"2025-01-16T10:45:00.000Z";"2025-01-16T11:00:00.000Z";88
"2025-01-16T11:00:00.000Z";"2025-01-16T11:15:00.000Z";83.6
"2025-01-16T11:15:00.000Z";"2025-01-16T11:30:00.000Z";83
"2025-01-16T11:30:00.000Z";"2025-01-16T11:45:00.000Z";77.4
"2025-01-16T11:45:00.000Z";"2025-01-16T12:00:00.000Z";71.9
"2025-01-16T12:00:00.000Z";"2025-01-16T12:15:00.000Z";66.4
"2025-01-16T12:15:00.000Z";"2025-01-16T12:30:00.000Z";55.5
"2025-01-16T12:30:00.000Z";"2025-01-16T12:45:00.000Z";46.2
"2025-01-16T12:45:00.000Z";"2025-01-16T13:00:00.000Z";36.9
"2025-01-16T13:00:00.000Z";"2025-01-16T13:15:00.000Z";27.5
"2025-01-16T13:15:00.000Z";"2025-01-16T13:30:00.000Z";0
"2025-01-16T13:30:00.000Z";"2025-01-16T13:45:00.000Z";0
"2025-01-16T13:45:00.000Z";"2025-01-16T14:00:00.000Z";0
"2025-01-16T14:00:00.000Z";"2025-01-16T14:15:00.000Z";0
"2025-01-16T14:15:00.000Z";"2025-01-16T14:30:00.000Z";0
"2025-01-16T14:30:00.000Z";"2025-01-16T14:45:00.000Z";0
"2025-01-16T14:45:00.000Z";"2025-01-16T15:00:00.000Z";0
"2025-01-16T15:00:00.000Z";"2025-01-16T15:15:00.000Z";0
"2025-01-16T15:15:00.000Z";"2025-01-16T15:30:00.000Z";0
"2025-01-16T15:30:00.000Z";"2025-01-16T15:45:00.000Z";0
"2025-01-16T15:45:00.000Z";"2025-01-16T16:00:00.000Z";0
"2025-01-16T16:00:00.000Z";"2025-01-16T16:15:00.000Z";0
"2025-01-16T16:15:00.000Z";"2025-01-16T16:30:00.000Z";0
"2025-01-16T16:30:00.000Z";"2025-01-16T16:45:00.000Z";0
"2025-01-16T16:45:00.000Z";"2025-01-16T17:00:00.000Z";0
"2025-01-16T17:00:00.000Z";"2025-01-16T17:15:00.000Z";0
"2025-01-16T17:15:00.000Z";"2025-01-16T17:30:00.000Z";0
"2025-01-16T17:30:00.000Z";"2025-01-16T17:45:00.000Z";0
"2025-01-16T17:45:00.000Z";"2025-01-16T18:00:00.000Z";0
"2025-01-16T18:00:00.000Z";"2025-01-16T18:15:00.000Z";0
"2025-01-16T18:15:00.000Z";"2025-01-16T18:30:00.000Z";0
"2025-01-16T18:30:00.000Z";"2025-01-16T18:45:00.000Z";0
"2025-01-16T18:45:00.000Z";"2025-01-16T19:00:00.000Z";0
"2025-01-16T19:00:00.000Z";"2025-01-16T19:15:00.000Z";0
"2025-01-16T19:15:00.000Z";"2025-01-16T19:30:00.000Z";0
"2025-01-16T19:30:00.000Z";"2025-01-16T19:45:00.000Z";0
"2025-01-16T19:45:00.000Z";"2025-01-16T20:00:00.000Z";0
"2025-01-16T20:00:00.000Z";"2025-01-16T20:15:00.000Z";0
"2025-01-16T20:15:00.000Z";"2025-01-16T20:30:00.000Z";0
"2025-01-16T20:30:00.000Z";"2025-01-16T20:45:00.000Z";0
"2025-01-16T20:45:00.000Z";"2025-01-16T21:00:00.000Z";0
"2025-01-16T21:00:00.000Z";"2025-01-16T21:15:00.000Z";0
"2025-01-16T21:15:00.000Z";"2025-01-16T21:30:00.000Z";0
"2025-01-16T21:30:00.000Z";"2025-01-16T21:45:00.000Z";0
"2025-01-16T21:45:00.000Z";"2025-01-16T22:00:00.000Z";0
"2025-01-16T22:00:00.000Z";"2025-01-16T22:15:00.000Z";0
"2025-01-16T22:15:00.000Z";"2025-01-16T22:30:00.000Z";0
"2025-01-16T22:30:00.000Z";"2025-01-16T22:45:00.000Z";0
"2025-01-16T22:45:00.000Z";"2025-01-16T23:00:00.000Z";0
"2025-01-16T23:00:00.000Z";"2025-01-16T23:15:00.000Z";0
"2025-01-16T23:15:00.000Z";"2025-01-16T23:30:00.000Z";0
"2025-01-16T23:30:00.000Z";"2025-01-16T23:45:00.000Z";0
"2025-01-16T23:45:00.000Z";"2025-01-17T00:00:00.000Z";0
"2025-01-17T00:00:00.000Z";"2025-01-17T00:15:00.000Z";0
"2025-01-17T00:15:00.000Z";"2025-01-17T00:30:00.000Z";0
"2025-01-17T00:30:00.000Z";"2025-01-17T00:45:00.000Z";0
"2025-01-17T00:45:00.000Z";"2025-01-17T01:00:00.000Z";0
"2025-01-17T01:00:00.000Z";"2025-01-17T01:15:00.000Z";0
"2025-01-17T01:15:00.000Z";"2025-01-17T01:30:00.000Z";0
"2025-01-17T01:30:00.000Z";"2025-01-17T01:45:00.000Z";0
"2025-01-17T01:45:00.000Z";"2025-01-17T02:00:00.000Z";0
"2025-01-17T02:00:00.000Z";"2025-01-17T02:15:00.000Z";0
"2025-01-17T02:15:00.000Z";"2025-01-17T02:30:00.000Z";0
"2025-01-17T02:30:00.000Z";"2025-01-17T02:45:00.000Z";0
"2025-01-17T02:45:00.000Z";"2025-01-17T03:00:00.000Z";0
"2025-01-17T03:00:00.000Z";"2025-01-17T03:15:00.000Z";0
"2025-01-17T03:15:00.000Z";"2025-01-17T03:30:00.000Z";0
"2025-01-17T03:30:00.000Z";"2025-01-17T03:45:00.000Z";0
"2025-01-17T03:45:00.000Z";"2025-01-17T04:00:00.000Z";0
"2025-01-17T04:00:00.000Z";"2025-01-17T04:15:00.000Z";0
"2025-01-17T04:15:00.000Z";"2025-01-17T04:30:00.000Z";0
"2025-01-17T04:30:00.000Z";"2025-01-17T04:45:00.000Z";0
"2025-01-17T04:45:00.000Z";"2025-01-17T05:00:00.000Z";0
"2025-01-17T05:00:00.000Z";"2025-01-17T05:15:00.000Z";0
"2025-01-17T05:15:00.000Z";"2025-01-17T05:30:00.000Z";0
"2025-01-17T05:30:00.000Z";"2025-01-17T05:45:00.000Z";0
"2025-01-17T05:45:00.000Z";"2025-01-17T06:00:00.000Z";0
"2025-01-17T06:00:00.000Z";"2025-01-17T06:15:00.000Z";0
"2025-01-17T06:15:00.000Z";"2025-01-17T06:30:00.000Z";0
"2025-01-17T06:30:00.000Z";"2025-01-17T06:45:00.000Z";0
"2025-01-17T06:45:00.000Z";"2025-01-17T07:00:00.000Z";0
"2025-01-17T07:00:00.000Z";"2025-01-17T07:15:00.000Z";0
"2025-01-17T07:15:00.000Z";"2025-01-17T07:30:00.000Z";0
"2025-01-17T07:30:00.000Z";"2025-01-17T07:45:00.000Z";0
"2025-01-17T07:45:00.000Z";"2025-01-17T08:00:00.000Z";0
"2025-01-17T08:00:00.000Z";"2025-01-17T08:15:00.000Z";0
"2025-01-17T08:15:00.000Z";"2025-01-17T08:30:00.000Z";14.8
"2025-01-17T08:30:00.000Z";"2025-01-17T08:45:00.000Z";23.1
"2025-01-17T08:45:00.000Z";"2025-01-17T09:00:00.000Z";31.4
"2025-01-17T09:00:00.000Z";"2025-01-17T09:15:00.000Z";39.7
"2025-01-17T09:15:00.000Z";"2025-01-17T09:30:00.000Z";57.2
"2025-01-17T09:30:00.000Z";"2025-01-17T09:45:00.000Z";64.2
"2025-01-17T09:45:00.000Z";"2025-01-17T10:00:00.000Z";68.9
"2025-01-17T10:00:00.000Z";"2025-01-17T10:15:00.000Z";76
"2025-01-17T10:15:00.000Z";"2025-01-17T10:30:00.000Z";76
"2025-01-17T10:30:00.000Z";"2025-01-17T10:45:00.000Z";80.7
"2025-01-17T10:45:00.000Z";"2025-01-17T11:00:00.000Z";80.7
"2025-01-17T11:00:00.000Z";"2025-01-17T11:15:00.000Z";76
"2025-01-17T11:15:00.000Z";"2025-01-17T11:30:00.000Z";72.1
"2025-01-17T11:30:00.000Z";"2025-01-17T11:45:00.000Z";66.3
"2025-01-17T11:45:00.000Z";"2025-01-17T12:00:00.000Z";60.5
"2025-01-17T12:00:00.000Z";"2025-01-17T12:15:00.000Z";54.7
"2025-01-17T12:15:00.000Z";"2025-01-17T12:30:00.000Z";43.8
"2025-01-17T12:30:00.000Z";"2025-01-17T12:45:00.000Z";35.9
"2025-01-17T12:45:00.000Z";"2025-01-17T13:00:00.000Z";28
"2025-01-17T13:00:00.000Z";"2025-01-17T13:15:00.000Z";20.1
"2025-01-17T13:15:00.000Z";"2025-01-17T13:30:00.000Z";0
"2025-01-17T13:30:00.000Z";"2025-01-17T13:45:00.000Z";0
"2025-01-17T13:45:00.000Z";"2025-01-17T14:00:00.000Z";0
"2025-01-17T14:00:00.000Z";"2025-01-17T14:15:00.000Z";0
"2025-01-17T14:15:00.000Z";"2025-01-17T14:30:00.000Z";0
"2025-01-17T14:30:00.000Z";"2025-01-17T14:45:00.000Z";0
"2025-01-17T14:45:00.000Z";"2025-01-17T15:00:00.000Z";0
"2025-01-17T15:00:00.000Z";"2025-01-17T15:15:00.000Z";0
"2025-01-17T15:15:00.000Z";"2025-01-17T15:30:00.000Z";0
"2025-01-17T15:30:00.000Z";"2025-01-17T15:45:00.000Z";0
"2025-01-17T15:45:00.000Z";"2025-01-17T16:00:00.000Z";0
"2025-01-17T16:00:00.000Z";"2025-01-17T16:15:00.000Z";0
"2025-01-17T16:15:00.000Z";"2025-01-17T16:30:00.000Z";0
"2025-01-17T16:30:00.000Z";"2025-01-17T16:45:00.000Z";0
"2025-01-17T16:45:00.000Z";"2025-01-17T17:00:00.000Z";0
"2025-01-17T17:00:00.000Z";"2025-01-17T17:15:00.000Z";0
"2025-01-17T17:15:00.000Z";"2025-01-17T17:30:00.000Z";0
"2025-01-17T17:30:00.000Z";"2025-01-17T17:45:00.000Z";0
"2025-01-17T17:45:00.000Z";"2025-01-17T18:00:00.000Z";0
"2025-01-17T18:00:00.000Z";"2025-01-17T18:15:00.000Z";0
"2025-01-17T18:15:00.000Z";"2025-01-17T18:30:00.000Z";0
"2025-01-17T18:30:00.000Z";"2025-01-17T18:45:00.000Z";0
"2025-01-17T18:45:00.000Z";"2025-01-17T19:00:00.000Z";0
"2025-01-17T19:00:00.000Z";"2025-01-17T19:15:00.000Z";0
"2025-01-17T19:15:00.000Z";"2025-01-17T19:30:00.000Z";0
"2025-01-17T19:30:00.000Z";"2025-01-17T19:45:00.000Z";0
"2025-01-17T19:45:00.000Z";"2025-01-17T20:00:00.000Z";0
"2025-01-17T20:00:00.000Z";"2025-01-17T20:15:00.000Z";0
"2025-01-17T20:15:00.000Z";"2025-01-17T20:30:00.000Z";0
"2025-01-17T20:30:00.000Z";"2025-01-17T20:45:00.000Z";0
"2025-01-17T20:45:00.000Z";"2025-01-17T21:00:00.000Z";0
"2025-01-17T21:00:00.000Z";"2025-01-17T21:15:00.000Z";0
"2025-01-17T21:15:00.000Z";"2025-01-17T21:30:00.000Z";0
"2025-01-17T21:30:00.000Z";"2025-01-17T21:45:00.000Z";0
"2025-01-17T21:45:00.000Z";"2025-01-17T22:00:00.000Z";0
"2025-01-17T22:00:00.000Z";"2025-01-17T22:15:00.000Z";0
"2025-01-17T22:15:00.000Z";"2025-01-17T22:30:00.000Z";0
"2025-01-17T22:30:00.000Z";"2025-01-17T22:45:00.000Z";0
"2025-01-17T22:45:00.000Z";"2025-01-17T23:00:00.000Z";0
"2025-01-17T23:00:00.000Z";"2025-01-17T23:15:00.000Z";0
"2025-01-17T23:15:00.000Z";"2025-01-17T23:30:00.000Z";0
"2025-01-17T23:30:00.000Z";"2025-01-17T23:45:00.000Z";0
"2025-01-17T23:45:00.000Z";"2025-01-18T00:00:00.000Z";0
"2025-01-18T00:00:00.000Z";"2025-01-18T00:15:00.000Z";0
"2025-01-18T00:15:00.000Z";"2025-01-18T00:30:00.000Z";0
"2025-01-18T00:30:00.000Z";"2025-01-18T00:45:00.000Z";0
"2025-01-18T00:45:00.000Z";"2025-01-18T01:00:00.000Z";0
"2025-01-18T01:00:00.000Z";"2025-01-18T01:15:00.000Z";0
"2025-01-18T01:15:00.000Z";"2025-01-18T01:30:00.000Z";0
"2025-01-18T01:30:00.000Z";"2025-01-18T01:45:00.000Z";0
"2025-01-18T01:45:00.000Z";"2025-01-18T02:00:00.000Z";0
"2025-01-18T02:00:00.000Z";"2025-01-18T02:15:00.000Z";0
"2025-01-18T02:15:00.000Z";"2025-01-18T02:30:00.000Z";0
"2025-01-18T02:30:00.000Z";"2025-01-18T02:45:00.000Z";0
"2025-01-18T02:45:00.000Z";"2025-01-18T03:00:00.000Z";0
"2025-01-18T03:00:00.000Z";"2025-01-18T03:15:00.000Z";0
"2025-01-18T03:15:00.000Z";"2025-01-18T03:30:00.000Z";0
"2025-01-18T03:30:00.000Z";"2025-01-18T03:45:00.000Z";0
"2025-01-18T03:45:00.000Z";"2025-01-18T04:00:00.000Z";0
"2025-01-18T04:00:00.000Z";"2025-01-18T04:15:00.000Z";0
"2025-01-18T04:15:00.000Z";"2025-01-18T04:30:00.000Z";0
"2025-01-18T04:30:00.000Z";"2025-01-18T04:45:00.000Z";0
"2025-01-18T04:45:00.000Z";"2025-01-18T05:00:00.000Z";0
"2025-01-18T05:00:00.000Z";"2025-01-18T05:15:00.000Z";0
"2025-01-18T05:15:00.000Z";"2025-01-18T05:30:00.000Z";0
"2025-01-18T05:30:00.000Z";"2025-01-18T05:45:00.000Z";0
"2025-01-18T05:45:00.000Z";"2025-01-18T06:00:00.000Z";0
"2025-01-18T06:00:00.000Z";"2025-01-18T06:15:00.000Z";0
"2025-01-18T06:15:00.000Z";"2025-01-18T06:30:00.000Z";0
"2025-01-18T06:30:00.000Z";"2025-01-18T06:45:00.000Z";0
"2025-01-18T06:45:00.000Z";"2025-01-18T07:00:00.000Z";0
"2025-01-18T07:00:00.000Z";"2025-01-18T07:15:00.000Z";0
"2025-01-18T07:15:00.000Z";"2025-01-18T07:30:00.000Z";0
"2025-01-18T07:30:00.000Z";"2025-01-18T07:45:00.000Z";0
"2025-01-18T07:45:00.000Z";"2025-01-18T08:00:00.000Z";0
"2025-01-18T08:00:00.000Z";"2025-01-18T08:15:00.000Z";0
"2025-01-18T08:15:00.000Z";"2025-01-18T08:30:00.000Z";30.9
"2025-01-18T08:30:00.000Z";"2025-01-18T08:45:00.000Z";42.3
"2025-01-18T08:45:00.000Z";"2025-01-18T09:00:00.000Z";53.7
"2025-01-18T09:00:00.000Z";"2025-01-18T09:15:00.000Z";65
"2025-01-18T09:15:00.000Z";"2025-01-18T09:30:00.000Z";80.8
"2025-01-18T09:30:00.000Z";"2025-01-18T09:45:00.000Z";88.6
"2025-01-18T09:45:00.000Z";"2025-01-18T10:00:00.000Z";93.7
"2025-01-18T10:00:00.000Z";"2025-01-18T10:15:00.000Z";101.5
"2025-01-18T10:15:00.000Z";"2025-01-18T10:30:00.000Z";101.5
"2025-01-18T10:30:00.000Z";"2025-01-18T10:45:00.000Z";106.7
"2025-01-18T10:45:00.000Z";"2025-01-18T11:00:00.000Z";106.7
"2025-01-18T11:00:00.000Z";"2025-01-18T11:15:00.000Z";101.5
"2025-01-18T11:15:00.000Z";"2025-01-18T11:30:00.000Z";98.5
"2025-01-18T11:30:00.000Z";"2025-01-18T11:45:00.000Z";91.9
"2025-01-18T11:45:00.000Z";"2025-01-18T12:00:00.000Z";85.4
"2025-01-18T12:00:00.000Z";"2025-01-18T12:15:00.000Z";78.8
"2025-01-18T12:15:00.000Z";"2025-01-18T12:30:00.000Z";68.1
"2025-01-18T12:30:00.000Z";"2025-01-18T12:45:00.000Z";57
"2025-01-18T12:45:00.000Z";"2025-01-18T13:00:00.000Z";45.9
"2025-01-18T13:00:00.000Z";"2025-01-18T13:15:00.000Z";34.9
"2025-01-18T13:15:00.000Z";"2025-01-18T13:30:00.000Z";0
"2025-01-18T13:30:00.000Z";"2025-01-18T13:45:00.000Z";0
"2025-01-18T13:45:00.000Z";"2025-01-18T14:00:00.000Z";0
"2025-01-18T14:00:00.000Z";"2025-01-18T14:15:00.000Z";0
"2025-01-18T14:15:00.000Z";"2025-01-18T14:30:00.000Z";0
"2025-01-18T14:30:00.000Z";"2025-01-18T14:45:00.000Z";0
"2025-01-18T14:45:00.000Z";"2025-01-18T15:00:00.000Z";0
"2025-01-18T15:00:00.000Z";"2025-01-18T15:15:00.000Z";0
"2025-01-18T15:15:00.000Z";"2025-01-18T15:30:00.000Z";0
"2025-01-18T15:30:00.000Z";"2025-01-18T15:45:00.000Z";0
"2025-01-18T15:45:00.000Z";"2025-01-18T16:00:00.000Z";0
"2025-01-18T16:00:00.000Z";"2025-01-18T16:15:00.000Z";0
"2025-01-18T16:15:00.000Z";"2025-01-18T16:30:00.000Z";0
"2025-01-18T16:30:00.000Z";"2025-01-18T16:45:00.000Z";0
"2025-01-18T16:45:00.000Z";"2025-01-18T17:00:00.000Z";0
